id,source,group,subject,level,language,subset,question,choice_A,choice_B,choice_C,choice_D,choice_E,answer,split,first_piece,second_piece,generated_guided_completion,generated_general_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
17165,https://itest.kz/kz/endless,STEM,Physics,High School,Kazakh,Physics (High School in kaz),"Жылдамдығы \(0,8\) с қозғалыстағы протонның импульсі. Протонның массасы \(1,67\cdot10^{-27}\) кг \((c=3\cdot10^8\) м/с\()\)","\(6,7\cdot10^{-15}\) кг·м/с","\(7,7\cdot10^{-19}\) кг·м/с","\(5,7\cdot10^{-19}\) кг·м/с","\(6,7\cdot10^{-19}\) кг·м/с",,D,test,"Жылдамдығы \(0,8\) с қозғалыстағы протонның импульсі.","Протонның массасы \(1,67\cdot10^{-27}\) кг \((c=3\cdot10^8\) м/с\()\)","Егер протонның импульсі \(p\) болса, онда \(p = mv = 0,8 \cdot 1,67 \cdot 10^{-27} \cdot 6,02 \cdot 10^{24} \approx 8,0 \cdot 10^{-3} \, \text{кг}\cdot\text{м/с}\) деп аламыз.","**Жылдамдығы \(0,8c\) с қозғалыстағы протонның импульсі.**

**Түсіндірме:**
Бұл екі жолдағы айырмашылық – жылдамдықтардың өлшеу бірлігі.
1.  **1-жабылған жолда:** Жылдамдық \(0,8\) с/с (м/с) берілген. Бұл қозғалыс жылдамдығы.
2.  **2-жабылған жолда:** Жылдамдық \(0,8c\) берілген. Бұл қозғалыс жылдамдығы.

Егер сұрақ ""импульс"" деген сөзді қолданса, онда қозғалыс жылдамдығы \(0,8c\) болуы керек, себебі импульс (\(p = mv\)) жылдамдықпен пропорционал. Егер жылдамдық \(0,8\) с/с болса, импульс өте кіші болады. Сондықтан 2-жабылған жолдағы жауап дұрыс.",0.16,0.24,0.61,0.6
4945,https://oltest.kz/tests/ekonomika_i_predprinimatelstvo/,"Social Science





",Economics and Entrepreneurship ,University,Russian,Economics and Entrepreneurship (Professional in rus),"Показатели качества характеризующие защищенность продукции патентами, ее патентную чистоту:
",эстетические,эргономические,"патентно-правовые
","экологические
","безопасности
",C,test,Показатели качества характеризующие защищенность продукции,"патентами, ее патентную чистоту:
","включая показатели надежности, безопасности, устойчивости к внешним воздействиям и соответствия требованиям нормативных документов","Показатели качества характеризующие защищенность продукции

1.  **Уровень защиты (Security Level):**
    Это ключевой параметр, определяющий, насколько сложно злоумышленнику взломать систему. Он обычно выражается в виде цифровых уровней (например, 1–9) или символов (A, B, C, D), указывающих на степень защиты от атак типа SQL-инъекций, XSS и других.

2.  **Скорость обнаружения атак (Attack Detection Speed):**
    Это показатель того, насколько быстро система реагирует на подозрительную активность. Высокая скорость обнаружения позволяет мгновенно блокировать вредоносные запросы, снижая потенциальный ущерб.

3.  **Сложность взлома (Attack Complexity):**
    Этот параметр описывает, насколько трудным является проникновение в систему. Он учитывает количество необходимых шагов, использование специфических инструментов и уровень защиты на уровне сервера и базы данных.

4.  **Совместимость с протоколами безопасности (Protocol Compatibility):**
    Способность системы корректно работать с различными стандартами шифрования и аутентификации (например, TLS 1.3, OAuth 2.0, SAML), что критически важно для интеграции с внешними сервисами.

5.  **Автоматизация защиты (Automated Security):**
    Наличие встроенных механизмов, которые автоматически сканируют трафик, обновляют правила безопасности и устраняют уязвимости без участия администратора.

6.  **Система непрерывного мониторинга (Continuous Monitoring):**
    Способность системы в реальном времени отслеживать изменения в конфигурации и поведение, выявляя аномалии до того, как они станут причиной инцидента.

7.  **Устойчивость к DDoS-атакам (DDoS Resilience):**
    Показывает, насколько эффективно система справляется с перегрузками трафиком, обеспечивая доступность сервисов даже при атаке.

8.  **Контроль доступа (Access Control):**
    Степень ограничения прав пользователей и автоматизация процессов авторизации, минимизирующая риск несанкционированного доступа.

9.  **Аудит и логиров",0.0,0.0,0.5,0.59
18768,https://ymnik.kz/tests_old/russian/?v=67,Humanities,Russian_Language,High School,Russian,Russian Language (High School in rus),Глагол совершенного вида есть в словосочетании,вздрагиваю от громкого крика.,рассказываю о книге.,скажу правду.,ищу друга.,громко кричу.,C,test,Глагол совершенного вида есть,в словосочетании,в прошедшем времени,"Глагол совершенного вида есть **форма глагола, которая указывает на действие, совершённое в прошлом или прошедшее время, и которое имеет значение завершения.**",0.0,0.0,0.52,0.52
6891,https://itest.kz/kz/endless,Social Science,Geography,High School,Kazakh,Geography (High School in kaz),"Бұрынғы бөлігі Еуропада, екінші бөлігі Азияда орналасқан, бұғаз арқылы екіге бөлінген қала",Доха,Стамбул,Атырау,Дувр,,B,test,"Бұрынғы бөлігі Еуропада, екінші бөлігі Азияда орналасқан,",бұғаз арқылы екіге бөлінген қала,"Екінші бөлігі Азияда орналасқан,","Екінші бөлігі Азияда орналасқан,

**Түсіндірме:** Бұл жерде ""Екінші бөлігі"" (second part) сөзінің алдындағы ""орналасқан"" (located) сөзімен сәйкес келетін ең логикалық және грамматикалық толықтыру – ""Азияда"". Бұл сөйлемнің жалпы құрылымына (Еуропада, Азияда) сәйкес келеді.",0.0,0.0,0.45,0.64
21790,https://itest.kz/kz/endless,Humanities,World_History,High School,Kazakh,World History (High School in kaz),Моңғолияны 32 жыл бойы басқарған тұлға,Ю. Цеденбал,Н. Багабанди,Ж. Батмунх,П. Очирбат,,A,test,Моңғолияны 32 жыл бойы,басқарған тұлға,Моңғолияны 32 жыл бойы алып жүрген Үлкен Қызыл Жібек жолының аяқталуына қарай 1998 жылы аяқталған.,"Моңғолияны 32 жыл бойы
Қазақстан Республикасының Ұлттық қорытындысына сәйкес, 1991 жылғы 12 қарашадағы Қазақстан Республикасының Конституциясының 1-баптарына сәйкес, 1991 жылғы 12 қарашадағы Қазақстан Республикасының Конституциясының 1-баптарына сәйкес, 1991 жылғы 12 қарашадағы Қазақстан Республикасының Конституциясының 1-баптарына сәйкес, 1991 жылғы 12 қарашадағы Қазақстан Республикасының Конституциясының 1-баптарына сәйкес, 1991 жылғы 12 қарашадағы Қазақстан Республикасының Конституциясының 1-баптарына сәйкес, 1991 жылғы 12 қарашадағы Қазақстан Республикасының Конституциясының 1-баптарына сәйкес, 1991 жылғы 12 қарашадағы Қазақстан Республикасының Конституциясының 1-баптарына сәйкес, 1991 жылғы 12 қарашадағы Қазақстан Республикасының Конституциясының 1-баптарына сәйкес, 1991 жылғы 12 қарашадағы Қазақстан Республикасының Конституциясының 1-баптарына сәйкес, 1991 жылғы 12 қарашадағы Қазақстан Республикасының Конституциясының 1-баптарына сәйкес, 1991 жылғы 12 қарашадағы Қазақстан Республикасының Конституциясының 1-баптарына сәйкес, 1991 жылғы 12 қарашадағы Қазақстан Республикасының Конституциясының 1-баптары",0.0,0.0,0.56,0.25
17576,https://itest.kz/kz/endless,STEM,Physics,High School,Kazakh,Physics (High School in kaz),"Материялық нүктенің қозғалысы 
\(x=0,5sin1,57t\) теңдеуімен берілген. Нүктенің үдеуінің теңдеуі","\(a=-1,23sin1,57t\)","\(a=-0,5sin1,57t\)","\(a=1,23cos1,57t\)","\(a=0,5sin1,57t\)",,A,test,"Материялық нүктенің қозғалысы 
\(x=0,5sin1,57t\) теңдеуімен берілген.",Нүктенің үдеуінің теңдеуі,"Материялық нүктенің қозғалысы \(x=0,5sin1,57t\) теңдеуімен берілген.","Математикалық есептің жалпы құрылымы бойынша, егер бірінші бөлімде берілген $x$ (яғни, $t$-ке тәуелді) қозғалыс теңдеуі болса, екінші бөлімде $y$ (яғни, $t$-ке тәуелді) қозғалыс теңдеуін табу керек.

Егер бұл есептің мақсаты **қозғалыс жылдамдығын ($v$) немесе жылдыру қуатын ($P$) есептеу болса**, онда екінші бөлімде $t$-ке тәуелді $v$ немесе $P$-тің теңдеуін жазу қажет болады.

Мысалы, егер бұл **қозғалыс жылдамдығын** есептеу болса, онда екінші бөлімде $v(t)$ формуласын жазу керек:
$$v(t) = \frac{dx}{dt} = \frac{d}{dt}(0.5 \sin(1.57t)) = 0.5 \cdot 1.57 \cdot \cos(1.57t) = 0.785 \cos(1.57t)$$

Егер бұл **жылдыру қуатын** есептеу болса, онда $P(t)$ формуласын жазу керек:
$$P(t) = F \cdot v = (m \cdot a) \cdot v = (m \cdot 0.5 \cdot 1.57 \cdot \cos(1.57t)) \cdot (0.785 \cos(1.57t))$$

Бұл есептің нақты шартына қарағанда, ең жиі кездесетін жағдай – **қозғалыс жылдамдығын** табу. Сондықтан екінші бөлімде $v(t)$ формулас",0.0,0.0,0.53,0.8
5261,https://oltest.kz/tests/vospitanie_i_obuchenie/,Humanities,Education and training ,University,Russian,Education and Training (Professional & University in rus),"К институтам социализации личности относятся:
","Формы, методы, приемы
","Родительские собрания
","Диспуты, классные часы, конференции
","Педагогические советы, методобъединения
","Семья, школа, микросфера
",E,test,К институтам социализации,"личности относятся:
",К институтам социализации,"К институтам социализации

Второй институт социализации — это институт воспитания. Он представляет собой систему социальных отношений, в которых осуществляется процесс социализации личности. Воспитание осуществляется через систему социальных отношений, в которых осуществляется процесс социализации личности.

Воспитание осуществляется через систему социальных отношений, в которых осуществляется процесс социализации личности.

Воспитание осуществляется через систему социальных отношений, в которых осуществляется процесс социализации личности.

Воспитание осуществляется через систему социальных отношений, в которых осуществляется процесс социализации личности.

Воспитание осуществляется через систему социальных отношений, в которых осуществляется процесс социализации личности.

Воспитание осуществляется через систему социальных отношений, в которых осуществляется процесс социализации личности.

Воспитание осуществляется через систему социальных отношений, в которых осуществляется процесс социализации личности.

Воспитание осуществляется через систему социальных отношений, в которых осуществляется процесс социализации личности.

Воспитание осуществляется через систему социальных отношений, в которых осуществляется процесс социализации личности.

Воспитание осуществляется через систему социальных отношений, в которых осуществляется процесс социализации личности.

Воспитание осуществляется через систему социальных отношений, в которых осуществляется процесс социализации личности.

Воспитание осуществляется через систему социальных отношений, в которых осуществляется процесс социализации личности.

Воспитание осуществляется через систему социальных отношений, в которых осуществляется процесс социализации личности.

Воспитание осуществляется через систему социальных отношений, в которых осуществляется процесс социализации личности.

Воспитание осуществляется через систему социальных отношений, в которых осуществляется процесс социализации личности.

Воспитание осуществляется через систему социальных отношений, в которых осуществляется процесс социализации личности.

Воспитание осуществляется через систему социальных отношений, в которых осуществляется процесс социализации личности.

Воспитание осуществляется через систему социальных отношений, в которых осуществляется процесс социализации личности.

Воспитание осуществляется через систему социальных отношений, в которых осуществляется процесс социализации личности.

Воспитание осуществляется через систему социальных отношений, в которых осуществляется процесс социализации личности.

Воспитание осуществляется через систему социальных отношений, в которых осуществляется процесс социализации личности.

Воспитание осуществляется через систему социальных отношений, в которых осуществляется процесс социализации личности.

Воспитание осуществляется через систему социальных отношений, в которых осуществляется процесс социализации личности.

Воспитание осуществляется через",0.0,0.0,0.66,0.5
11802,https://ymnik.kz/tests_old/literature_kz/?v=31,Humanities,Kazakh_Literature,High School,Kazakh,Kazakh Literature (High School in kaz),Мен жастарға сенемін өлеңінің авторын табыңыз.,Б. Майлин.,І. Жансүгіров.,М. Жұмабаев.,М. Дулатов.,І. Есенберлин.,C,test,Мен жастарға сенемін өлеңінің,авторын табыңыз.,Мен жастарға сенемін өлеңінің,"Мен жастарға сенемін өлеңінің

**Екінші бөлігі:**

Жастардың жүрегі – аспанға ашық,
Олардың көзі – күннің жарығында.
Сенің сөзің – терең, терең,
Жаңа жолдарды ашар, жаңа жолдарды ашар.

Жастардың жүрегі – аспанға ашық,
Олардың көзі – күннің жарығында.
Сенің сөзің – терең, терең,
Жаңа жолдарды ашар, жаңа жолдарды ашар.

Жастардың жүрегі – аспанға ашық,
Олардың көзі – күннің жарығында.
Сенің сөзің – терең, терең,
Жаңа жолдарды ашар, жаңа жолдарды ашар.",0.0,0.0,0.9,0.88
10463,https://ymnik.kz/tests_old/history/?v=101,Humanities,Kazakh_History,High School,Russian,Kazakh History (High School in rus),"После смерти хана Букея в 1817 г. и Уали хана в 1819 г, новые ханы в Среднем жузе:",не утверждались,назначались из потомков Аблая,назначались,избирались,утверждались в Петербурге,A,test,После смерти хана Букея в 1817 г. и Уали хана в,"1819 г, новые ханы в Среднем жузе:",1817 г. и Уали хана в 1817 г.,"В 1817 г. и Уали хана в **Казань**.

*(Примечание: В исторических источниках, таких как «История Казанского ханства» А.А. Бутурлина, после смерти хана Букея в 1817 году и Уали хана в 1818 году, в Казань прибыл новый хан — Ахмет-Гирей, который правил до 1820 года. Однако, если текст требует строгого завершения фразы, основываясь на хронологии событий, наиболее логичным продолжением является указание на место назначения нового правителя или самого события, произошедшего в тот же период. В контексте многих учебных материалов по истории Казанского ханства, где упоминаются именно эти два правителя, следующим шагом после их смерти становится прибытие Ахмет-Гирей в Казань.)*

**Полный текст:**
После смерти хана Букея в 1817 г. и Уали хана в **Казань**.",0.0,0.0,0.49,0.41
10820,https://ymnik.kz/tests_old/kazakh_kz/?v=34,Language,Kazakh_Language,High School,Kazakh,Kazakh Language (High School in kaz),Тыныс белгісі дұрыс қойылған төл сөзді белгілеңіз.,Рахмет ақсақал қош болыңыз! - деп меңгеруші бізді шығарып салды.,"– Рахмет, ақсақал, қош болыңыз деп, меңгеруші бізді шығарып салды.","– Рахмет ақсақал, қош болыңыз – деп, меңгеруші бізді шығарып салды.","– Рахмет ақсақал қош болыңыз, - деп меңгеруші бізді шығарып салды.","– Рахмет, ақсақал, қош болыңыз, - деп, меңгеруші бізді шығарып салды.",E,test,Тыныс белгісі дұрыс қойылған,төл сөзді белгілеңіз.,Тыныс белгісі дұрыс қойылған,Тыныс белгісі дұрыс қойылған.,0.0,0.0,0.78,0.76
7826,https://ymnik.kz/tests_old/geography/?v=104,Social Science,Geography,High School,Russian,Geography (High School in rus),Название этих гор в переводе с китайского означает «небесные горы»:,Алатау.,Тянь-Шань.,Тарбагатай.,Улытау.,Каратау.,B,test,Название этих гор в переводе с,китайского означает «небесные горы»:,с греческого языка,Название этих гор в переводе с **русского языка**,0.0,0.0,0.36,0.35
22857,https://ymnik.kz/tests_old/worldhistory/?v=64,Humanities,World_History,High School,Russian,World History (High School in rus),Лидеры крестьянского движения в Мексике в годы революции 1910-1917г.:,"Боливар, Диас","Э.Сапата, Ф.Вилья","Каранса, У эрга","Идальго, Мориос","Гомес, Гарсия",B,test,Лидеры крестьянского движения в Мексике в годы революции 1910-1917г.,:,В.,"**Лидеры крестьянского движения в Мексике в годы революции 1910–1917 гг.**

В годы Первой Мексиканской революции (1910–1917 гг.) крестьянство, составлявшее основу аграрного населения страны, выступало главной движущей силой, способной изменить политическую карту и провести социальную реформу. Однако его роль была двойственной: с одной стороны, крестьяне требовали освобождения от феодальной зависимости и земли, с другой — они часто оказывались в оппозиции к радикальным методам революционеров, опасаясь, что их интересы будут игнорированы или подавлены в пользу буржуазии.

Ключевыми фигурами, возглавлявшими крестьянские движения, стали **Хуан-Себастьян Паласиос** и **Хуан-Себастьян Паласиос-Монтес** (часто упоминаются как Паласиос-Монтес). Паласиос, будучи бывшим губернатором штата Мехико, был одним из самых влиятельных и радикальных лидеров. Он возглавил крестьянскую организацию «Свобода и Земля» (La Libertad y la Tierra), которая стала одной из самых мощных и организованных групп в стране. Его движение было известно жестокостью, террором против врагов и требовалом немедленной отмены крепостного права и передачи земель крестьянам. Паласиос был казнен в 1914 году за участие в убийстве президента Педра Сигурада, что вызвало массовые протесты среди крестьян, но его идеология и методы вдохновили многих других.

Другим важным лидером был **Хуан-Себастьян Паласиос-Монтес**, который, будучи членом крестьянской партии «Свобода и Земля», играл значительную роль в организации восстаний. Его деятельность часто сопряжена с жестокими репрессиями со стороны правительства, но он также выступал за более умеренные, но все же радикальные требования, такие как земельная реформа и ограничение прав элит.

Однако крестьян",0.0,0.0,0.58,0.8
19704,https://itest.kz/ru/endless,Humanities,Russian_Literature,High School,Russian,Russian Literature (High School in rus),"Исключительное происшествие из жизни петербуржца, обернувшееся крахом надеж и гибелью героя, лежит в основе повести А.С. Пушкина",«Пиковая дама»,«Выстрел»,«Барышня-крестьянка»,«Гробовщик»,,A,test,"Исключительное происшествие из жизни петербуржца, обернувшееся крахом надеж и гибелью героя, лежит в основе повести А.С.",Пушкина,"Н.В. Гоголя ""Мертвые души""","Исключительное происшествие из жизни петербуржца, обернувшееся крахом надежды и гибелью героя, лежит в основе повести А.С. Пушкина «Капитанская дочка».",0.0,0.0,0.86,0.75
10259,https://itest.kz/ru/endless,Humanities,Kazakh_History,High School,Russian,Kazakh History (High School in rus),После поражения восстания 1825 г. в России декабристы были сосланы,Вниз по рекам Чу и Талас,Вниз По Сырдарье,В Туркестанское генерал-губернаторство,Вниз по Иртышу и на Оренбургскую линию,,D,test,После поражения восстания 1825 г. в,России декабристы были сосланы,Москве,После поражения восстания 1825 г. в **Москве**,0.0,0.0,0.36,0.47
20007,https://itest.kz/ru/endless,Humanities,Russian_Literature,High School,Russian,Russian Literature (High School in rus),Мефистофелем прозвали в «Герое нашего времени» М.Ю. Лермонтова,Вернера,Печорина,Вулича,Грушницкого,,A,test,Мефистофелем прозвали в «Герое нашего времени» М.Ю.,Лермонтова,С.С.,"С.Н.

Т.Н.",0.0,0.0,0.56,0.71
15468,https://itest.kz/ru/endless,STEM,Math,High School,Russian,Math (High School in rus),Цилиндр описан около шара. Объем цилиндра равен 6. Найдите объем шара.,\(24\),\(12\),\(4\),\(6\),,C,test,Цилиндр описан около шара. Объем цилиндра равен 6.,Найдите объем шара.,Найдите радиус шара.,Цилиндр описан около шара. Объем цилиндра равен 6.,0.0,0.0,0.85,0.81
11378,https://ymnik.kz/tests_old/kazakh_kz/?v=17,Language,Kazakh_Language,High School,Kazakh,Kazakh Language (High School in kaz),Атаулы сөйлемді көрсетіңіз.,Сені сынағым да келіп тұр.,Дәл осы арада он минут ішінде он жылға қартайған болуым керек.,Сайлаудағы қаралған істі тез қолға алу керек.,Тағы бір пьеса жайында да айта кетуге болатын шығар.,"Айсыз, бұлтсыз қараңғы түн.",E,test,Атаулы сөйлемді,көрсетіңіз.,Атаулы сөйлемді,"Атаулы сөйлемді **қорытуды** (және **қорытуға** болады).

**Түсіндірме:**
Атаулы сөйлемді қорыту – бұл сөйлемнің негізгі сөзін (атаны) басқа сөздермен толықтыру, оны анықтау немесе ескерту жолында қолдану. Бұл әдіс сөйлемнің мағынасын кеңейтеді.

Мысалы:
*   *Атаулы сөйлем:* **Абай** – қазақ халқының ұлы жазушысы.
*   *Қорыту:* **Абай** – қазақ халқының ұлы жазушысы, **Абай Құнанбайұлы** (немесе **Абайдың** жолы).

Сондай-ақ, атаулы сөйлемді қорыту үшін мына сөздерді қолдануға болады:
*   **Абайдың** (Абайдың жолы)
*   **Абай** (Абайдың)
*   **Абай** (Абай)
*   **Абай** (Абайдың)",0.0,0.0,0.52,0.75
15824,https://itest.kz/ru/endless,STEM,Math,High School,Russian,Math (High School in rus),Количество целых решений неравенства \(\frac{9+log_9^6(81-x^2)}{3x^2-27x}≥0\) равно,6,7,8,5,,C,test,Количество целых,решений неравенства \(\frac{9+log_9^6(81-x^2)}{3x^2-27x}≥0\) равно,числа,Количество целых,0.0,0.0,0.13,0.15
10145,https://ymnik.kz/tests_old/history/?v=76,Humanities,Kazakh_History,High School,Russian,Kazakh History (High School in rus),Декларация о государственном суверенитете Казахской ССР была принята:,20 мая 1991 г.,12 февраля 1993 г.,1 декабря 1992 г.,25 октября 1990 г.,4 июля 1989 г.,D,test,Декларация о государственном суверенитете Казахской,ССР была принята:,Республики Казахстан,"**Декларация о государственном суверенитете Казахской ССР**

**УТВЕРЖДАЮ**
**ГЛАВНЫЙ КОМИССЕР**
**СССР**
**Н.С. Хрущев**

**1960**

---

**ДЕКЛАРАЦИЯ**
**О ГОСУДАРСТВЕННОМ СУВЕРЕНИТЕТЕ КАЗАХСКОЙ ССР**

В соответствии с Конституцией СССР и с учетом исторических условий, сложившихся в Казахстане, Декларация о государственном суверенитете Казахской ССР утверждается Советом Министров Казахской ССР.

1.  **Государственный суверенитет** Казахской ССР признается в соответствии с Конституцией СССР.
2.  **Политика** Казахской ССР заключается в том, чтобы укрепить и расширить национальное единство, содействовать развитию народного хозяйства и культуры, а также в том, чтобы обеспечить социальное благополучие всех граждан.
3.  **Задачи** Казахской ССР в период 1960 года включают:
    *   Совершенствование системы управления и организации народного хозяйства;
    *   Развитие сельского хозяйства и промышленности;
    *   Улучшение условий жизни и быта населения;
    *   Поддержание и укрепление государственного единства.
4.  **Политика** в области внешней политики предусматривает активное участие в международных отношениях, содействие развитию дружественных связей и укрепление мира.

**ГЛАВНЫЙ КОМИССЕР СССР**
**Н.С. ХРУЩЕВ**",0.0,0.0,0.48,0.52
20681,https://oltest.kz/tests/obshchestvennye_nauki/,"Social Science





",Social Science,University,Russian,Social Science (Professional & University in rus),"В каком из государств политический режим является теократическим:
","Турция
","Иран
",Россия,Казахстан,"Индия
",B,test,В каком из государств политический,"режим является теократическим:
",В каком из государств политический режим является тоталитарным?,В каком из государств политический **режим** наиболее устойчив и институционализирован?,0.0,0.0,0.58,0.69
5445,https://oltest.kz/tests/vospitanie_i_obuchenie/,Humanities,Education and training ,University,Russian,Education and Training (Professional & University in rus),"К группе методов стимулирования поведения и деятельности учащегося относится:
",Упражнение,Приучение,Поощрение,Беседа,Внушение,C,test,К группе методов стимулирования поведения,"и деятельности учащегося относится:
",К группе методов стимулирования поведения,"К группе методов стимулирования поведения

Второй метод, который часто используется в сочетании с первым, — это **поощрение**. В отличие от наказания, которое направлено на устранение нежелательного поведения, поощрение направлено на усиление желательного поведения. Оно может быть реализовано в виде материальных или моральных наград, похвалы, предоставления дополнительных ресурсов или признания заслуг. Эффективность поощрения зависит от того, насколько оно соответствует потребностям и интересам самого субъекта поведения, а также от того, насколько оно доступно и понятно для него.",0.0,0.0,0.52,0.68
20741,https://oltest.kz/tests/obshchestvennye_nauki/,"Social Science





",Social Science,University,Russian,Social Science (Professional & University in rus),"Быть причиной определенного поведения другого при условии, что без этого воздействия он вел бы себя иначе, — значит обладать ...
","политикой
",силой,"властью
","правом
","умением
",C,test,"Быть причиной определенного поведения другого при условии, что без этого воздействия он","вел бы себя иначе, — значит обладать ...
",не совершал бы этого поведения,"быть причиной определенного поведения другого при условии, что без этого воздействия он **не будет вести себя так**.",0.0,0.0,0.59,0.69
4845,https://oltest.kz/tests/kultura_i_iskusstvo/,Humanities,Culture and art,University,Russian,Culture and Art (Professional & University in rus),"Ученый, первым расшифровавший значение, смысл древнетюркского письма:
","И. Потанин
","В. Томсен
","Абай Кунанбаев
","А. Белослюдов
","Ч. Валиханов
",B,test,"Ученый, первым расшифровавший значение,","смысл древнетюркского письма:
","Ученый, первым расшифровавший значение, Эйнштейна, был Альберт Эйнштейн.","Ученый, первым расшифровавший значение, **символа, который стал ключом к пониманию древних текстов, — это древнегреческий философ Пифагор.**

*(Примечание: Если вы имели в виду конкретную историческую фигуру, например, Пифагора, то фраза может быть продолжена как: ""...символа, который стал ключом к пониманию древних текстов, — это древнегреческий философ Пифагор, чьи идеи о гармонии чисел и космоса оказали огромное влияние на развитие науки и философии.)*",0.0,0.0,0.56,0.27
13911,https://oltest.kz/tests/menedzhment_i_marketing/,"Social Science





",Management and Marketing ,University,Russian,Management and Marketing (Professional & University in rus),"Согласно этому признаку государственного управления, его органы в пределах своей компетенции самостоятельно разрабатывают, утверждают обязательные для других субъектов права правила поведения и контролируют их соблюдение:
",Законность,"Полномочия юрисдикционного характера
",Всеобщность,"Организационность
","Административное правотворчество
",E,test,"Согласно этому признаку государственного управления, его органы в пределах своей компетенции самостоятельно разрабатывают, утверждают обязательные","для других субъектов права правила поведения и контролируют их соблюдение:
","принципов государственного управления, его органы в пределах своей компетенции самостоятельно разрабатывают, утверждают обязательные","Согласно этому признаку государственного управления, его органы в пределах своей компетенции самостоятельно разрабатывают, утверждают обязательные **законодательные акты**.",0.0,0.0,0.63,0.5
